20480   
 9.4564393e-04 -2.9371030e+00 -1.6892818e+01  8.9255009e+00 -3.2276991e-01  1.5300128e-02 -5.6830764e-01
 9.4564393e-04  2.2108203e-01  1.2277102e+01  5.5477089e-01  1.0137247e+00 -5.7302549e-02  9.6229142e-01
 9.4564393e-04  2.5546651e+00 -8.7882519e-01 -1.1056798e+00 -1.7637042e+00  6.2579012e-01 -2.8011046e-02
 9.4564393e-04 -2.7167528e+00  2.2205622e+01  5.0494585e+00 -1.0207953e-01 -5.0092304e-01  2.3224159e-01
 9.4564393e-04 -5.7440257e-01  1.0525312e+00 -8.4991890e-01  9.5719159e-01  2.2129352e-01 -3.0822518e-01
 9.4564393e-04  4.6684494e+00 -5.0321097e+00  5.2129426e+00  3.7131751e-01  6.9986242e-01  2.6110202e-01
 9.4564393e-04  2.3722935e+00 -8.2420273e+00 -6.9853153e+00 -2.7326399e-01  7.0639586e-01 -5.6565028e-01
 9.4564393e-04 -8.3776802e-02 -4.1707110e-01  2.0188968e-01 -3.7797984e-01  1.0656179e-01  3.6609194e-01
 9.4564393e-04  9.2933673e-01  9.2981195e-01  2.2679210e+00  6.3164407e-01 -3.7186047e-01 -7.8741986e-01
 9.4564393e-04 -6.8405688e-01 -1.4841062e+00 -1.0549767e+00  3.9014861e-01 -6.7930323e-01 -2.8110135e-01
 9.4564393e-04 -4.7071071e+00  9.4587564e-02 -1.2567079e+00  2.4637293e-02 -8.6856025e-01 -1.6557072e-01
 9.4564393e-04 -2.0033209e+00  3.4352469e-01  4.6849618e+00 -3.7821796e-02 -3.8409701e-01 -9.3868101e-01
 9.4564393e-04  5.0068176e-01  2.7052131e+00  1.5806195e+01 -2.2955610e-01 -3.5263259e-02  2.6193783e-01
 9.4564393e-04  7.2489893e-01 -9.2789537e-01 -4.8245802e+00  5.1949990e-01  2.1061858e-02  6.8395950e-02
 9.4564393e-04  1.3334987e+00  4.4446394e-01  5.5168471e+00  3.2552552e-01 -3.4900695e-01  6.5014631e-01
 9.4564393e-04 -1.5777720e+01  6.6433091e+00  5.3367267e+00  4.2309716e-01 -3.2085952e-01  2.2275193e-01
 9.4564393e-04  8.3987337e-01 -2.4428549e+00  1.7626809e+00  4.2321002e-01 -2.0302649e-01  1.1497787e-01
 9.4564393e-04 -2.1537127e-01 -4.8167133e+00 -8.6909132e+00 -2.8722000e-01 -8.5655779e-01  2.0166045e-01
 9.4564393e-04  6.7541327e+00  2.4571054e+00 -2.8555553e+00 -4.6103925e-01  7.7460605e-01 -5.0138605e-01
 9.4564393e-04 -4.4258881e+00  4.8065495e+00  6.0901341e+00  1.5863632e-01 -7.7221048e-01  9.8505616e-01
